Code,Item,Group,Region_Number,Region_Name,State_Name,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Average_Annual_Percent_Growth
9,Nursing Home Care ($),State,1,New England,Rhode Island,305.908,358.598,368.369,360.9,392.067,412.178,422.619,460.21,466.66,476.869,520.898,537.263,565.426,583.876,620.804,639.238,675.532,688.536,687.41,4.6
9,Nursing Home Care ($),State,1,New England,Vermont,220.99,222.625,233.314,243.313,265.069,289.496,301.843,302.71,300.244,317.63,356.872,356.272,379.732,400.458,430.729,444.381,481.721,483.941,478.065,4.4
9,Nursing Home Care ($),Region,2,Mideast,,251.993,268.146,281.329,293.557,318.813,343.643,364.88,392.809,408.727,424.897,453.506,471.599,498.633,523.536,549.483,562.94,594.88,617.108,630.138,5.2
9,Nursing Home Care ($),State,2,Mideast,Delaware,201.504,203.516,214.1,227.032,245.063,259.414,272.692,307.327,311.175,340.999,384.852,368.232,382.232,439.754,481.071,466.173,535.237,598.185,656.876,6.8
9,Nursing Home Care ($),State,2,Mideast,District of Columbia,333.152,346.264,366.973,390.617,423.871,427.222,395.047,428.974,496.555,497.68,464.576,524.548,557.573,585.394,608.692,613.204,644.372,656.351,707.737,4.3
9,Nursing Home Care ($),State,2,Mideast,Maryland,185.394,197.717,213.801,224.894,247.503,263.464,279.72,309.218,309.327,318.36,366.831,368.561,402.37,446.802,481.095,511.179,556.053,584.913,604.338,6.8
9,Nursing Home Care ($),State,2,Mideast,New Jersey,219.253,238.074,249.258,262.928,290.79,313.38,331.146,345.74,351.563,360.463,373.796,394.743,412.698,444.4,484.443,506.261,536.281,572.209,590.498,5.7
9,Nursing Home Care ($),State,2,Mideast,New York,284.432,300.194,311.603,322.175,341.977,366.767,384.088,418.301,444.552,463.439,488.131,510.934,531.886,547.671,563.526,564.719,585.48,603.128,606.815,4.3
9,Nursing Home Care ($),State,2,Mideast,Pennsylvania,250.147,267.911,283.876,297.884,331.257,363.382,398.43,424.806,437.203,457.556,496.578,513.439,554.27,577.947,605.344,626.911,669.127,683.669,699.692,5.9
9,Nursing Home Care ($),Region,3,Great Lakes,,228.64,242.252,250.891,255.875,274.331,290.554,306.401,320.175,328.627,340.833,366.611,372.769,390.325,406.883,427,442.081,475.099,493.592,502.379,4.5
9,Nursing Home Care ($),State,3,Great Lakes,Illinois,209.978,221.757,226.414,230.162,246.133,257.115,271.344,282.512,295.498,306.857,323.75,328.196,336.063,351.045,367.772,381.574,417.967,437.888,443.337,4.2
9,Nursing Home Care ($),State,3,Great Lakes,Indiana,265.555,287.782,294.142,294.292,311.995,323.249,331.453,342.111,336.29,351.04,383.432,388.599,406.654,427.606,460.963,482.084,518.309,539.989,562.03,4.3
9,Nursing Home Care ($),State,3,Great Lakes,Michigan,165.925,177.737,183.102,187.685,203.297,217.089,231.708,243.191,246.053,258.195,281.354,290.713,307.16,319.299,336.071,353.61,377.234,396.152,409.992,5.2
9,Nursing Home Care ($),State,3,Great Lakes,Ohio,268.784,283.896,297.447,305.758,327.136,353.674,376.149,399.243,421.756,434.125,470.135,478.931,506.918,526.691,546.749,558.244,596.622,612.044,610.164,4.7
9,Nursing Home Care ($),State,3,Great Lakes,Wisconsin,260.609,268.824,284.47,291.309,315.606,332.396,348.959,356.864,352.013,363.72,386.271,386.304,405.89,422.741,441.741,455.454,482.168,498.513,512.156,3.8
9,Nursing Home Care ($),Region,4,Plains,,264.972,277.983,286.848,290.768,312.067,331.184,345.921,365.067,362.584,379.215,398.359,412.084,426.756,439.94,462.732,470.857,502.622,523.226,538.19,4
9,Nursing Home Care ($),State,4,Plains,Iowa,270.2,282.652,291.233,293.746,314.313,336.602,348.601,376.453,389.337,412.44,432.707,443.37,462.575,488.928,512.148,530.872,576.441,608.556,624.849,4.8
9,Nursing Home Care ($),State,4,Plains,Kansas,235.965,240.607,248.001,253.55,271.497,289.464,310.792,327.169,318.483,341.34,360.592,367.248,384.099,401.119,429.353,433.467,468.588,480.366,495.229,4.2
9,Nursing Home Care ($),State,4,Plains,Minnesota,339.278,363.244,364.833,358.208,371.937,372.656,371.3,388.708,382.168,395.264,415.776,429.354,440.104,451.166,469.267,476.724,505.077,522.706,537.1,2.6
9,Nursing Home Care ($),State,4,Plains,Missouri,224.465,235.866,247.588,251.803,280.596,310.511,338.875,350.657,342.481,351.693,371.166,383.523,390.338,396.96,418.73,429.589,456.864,479.129,489.638,4.4
9,Nursing Home Care ($),State,4,Plains,Nebraska,222.876,233.267,252.164,281.936,305.798,333.88,346.187,378.874,374.353,398.255,417.281,438.306,458.063,470.534,503.906,509.388,540.946,551.777,562.16,5.3
9,Nursing Home Care ($),State,4,Plains,North Dakota,307.403,304.914,314.463,310.475,329.932,346.257,352.289,372.273,399.508,427.441,446.248,482.678,508.73,521.325,550.297,570.869,607.939,639.341,692.329,4.6
9,Nursing Home Care ($),State,4,Plains,South Dakota,233.031,239.828,255.281,271.427,296.008,325.799,343.196,372.4,379.361,400.72,405.071,432.526,486.196,500.984,514.109,477.426,498.839,528.514,555.383,4.9
9,Nursing Home Care ($),Region,5,Southeast,,154.583,167.141,177.555,186.477,209.056,228.483,246.746,257.947,256.245,266.889,279.062,289.922,308.361,324.665,346.14,360.92,389.262,404.476,413.001,5.6
9,Nursing Home Care ($),State,5,Southeast,Alabama,131.336,147.757,154.663,160.816,182.717,203.325,228.683,245.335,251.322,256.447,285.355,291.841,307.115,324.2,347.914,360.132,384.7,400.448,396.474,6.3
9,Nursing Home Care ($),State,5,Southeast,Arkansas,170.663,183.055,188.133,199.029,224.577,242.563,263.5,274.891,274.105,299.642,285.824,316.369,337.344,352.141,377.62,389.584,416.85,439.619,459.872,5.7
9,Nursing Home Care ($),State,5,Southeast,Florida,182.007,196.933,207.482,221.843,252.717,274.336,287.803,302.241,293.891,304.732,310.211,329.963,346.976,354.088,362.974,377.86,414.057,430.547,441.995,5.1
9,Nursing Home Care ($),State,5,Southeast,Georgia,128.043,132.459,141.042,148.294,162.075,176.34,190.064,197.236,190.523,198.142,208.589,214.38,223.447,239.288,256.549,257.711,269.283,277.426,272.299,4.3
9,Nursing Home Care ($),State,5,Southeast,Kentucky,177.04,192.984,206.361,212.739,242.045,265.175,291.496,298.154,288.793,298.443,316.878,321.284,342.586,360.729,387.835,400.777,437.55,463.854,470.667,5.6
9,Nursing Home Care ($),State,5,Southeast,Louisiana,164.025,183.869,191.565,179.708,188.261,196.401,198.394,210.565,209.171,217.672,238.582,252.094,273.338,287.878,308.99,328.978,359.526,377.476,379.044,4.8
9,Nursing Home Care ($),State,5,Southeast,Mississippi,131.52,145.541,150.428,153.895,166.11,180.476,196.832,216.1,221.528,234.581,245.68,259.116,286.177,325.947,356.773,378.448,412.144,432.419,439.292,6.9
9,Nursing Home Care ($),State,5,Southeast,North Carolina,153.692,167.208,181.56,197.603,220.357,238.461,257.802,273.332,262.887,275.519,294.884,312.949,338.267,366.818,393.893,403.513,435.533,443.208,450.317,6.2
9,Nursing Home Care ($),State,5,Southeast,South Carolina,112.17,122.47,130.26,139.422,152.387,168.851,180.818,194.461,210.047,221.476,244.978,238.824,263.145,277.649,310.505,335.915,367.326,380.597,392.755,7.2
9,Nursing Home Care ($),State,5,Southeast,Tennessee,158.357,174.554,192.118,203.878,239.792,269.917,309.683,308.495,290.595,296.109,303.784,302.388,320.123,339.133,367.658,391.24,408.703,418.012,438.521,5.8
9,Nursing Home Care ($),State,5,Southeast,Virginia,135.782,139.563,149.107,157.421,175.246,196.972,216.489,222.437,248.983,263.157,271.062,275.232,290.408,300.64,323.999,344.188,370.176,391.335,407.943,6.3
9,Nursing Home Care ($),State,5,Southeast,West Virginia,188.099,200.399,213.682,218.662,238.854,256.954,276.007,292.182,297.816,308.089,325.533,335.511,358.73,391.048,433.65,454.874,497.428,525.78,542.06,6.1
9,Nursing Home Care ($),Region,6,Southwest,,133.503,139.958,145.354,150.213,163.261,172.36,179.921,187.114,184.898,189.24,200.378,201.12,211.237,220.401,231.43,238.894,259.124,269.912,276.3,4.1
9,Nursing Home Care ($),State,6,Southwest,Arizona,124.37,128.433,135.693,147.7,163.262,167.709,169.723,170.47,172.825,171.313,171.637,170.784,176.568,178.729,187.333,191.021,210.204,224.619,225.373,3.4
9,Nursing Home Care ($),State,6,Southwest,New Mexico,109.457,115.553,109.086,110.343,122.349,120.16,116.974,141.349,138.067,154.489,159.732,175.687,184.958,193.897,204.156,206.902,221.747,236.127,238.731,4.4
9,Nursing Home Care ($),State,6,Southwest,Oklahoma,181.353,183.785,190.846,196.245,215.975,226.736,238.31,247.24,236.164,247.245,270.339,275.555,289.382,304.925,322.557,328.819,358.197,374.192,374.589,4.1
9,Nursing Home Care ($),State,6,Southwest,Texas,128.908,136.744,142.639,146.265,157.775,168.801,178.051,185.061,183.395,187.117,199.648,198.96,209.866,220.101,231.166,240.49,260.262,269.163,278.264,4.4
9,Nursing Home Care ($),Region,7,Rocky Mountains,,141.119,148.799,155.717,160.126,170.841,179.107,189.074,192.612,188.629,194.641,209.355,214.735,226.393,234.003,252.066,257.987,275.806,287.48,293.371,4.1
9,Nursing Home Care ($),State,7,Rocky Mountains,Colorado,153.114,160.993,167.959,171.931,183.276,197.038,213.694,214.078,208.524,210.882,226.632,233.171,243.822,254.869,276.711,287.077,306.116,317.898,325.032,4.3
9,Nursing Home Care ($),State,7,Rocky Mountains,Idaho,139.815,152.283,157.123,155.232,164.621,169.643,173.11,187.505,184.798,194.478,201.927,210.091,223.027,237.442,253.023,260.949,279.526,292.603,289.985,4.1
9,Nursing Home Care ($),State,7,Rocky Mountains,Montana,182.181,189.222,202.557,222.548,240.436,240.48,249.61,264.286,258.461,268.749,299.866,302.683,327.888,320.136,332.455,327.188,367.801,384.915,399.832,4.5
9,Nursing Home Care ($),State,7,Rocky Mountains,Utah,100.008,105.316,107.684,106.662,113.271,117.278,120.745,121.404,121.914,130.634,138.692,140.214,146.158,151.518,164.904,165.363,172.47,181.688,186.31,3.5
9,Nursing Home Care ($),State,7,Rocky Mountains,Wyoming,142.545,149.078,168.023,186.551,201.123,208.952,212.892,209.515,199.081,208.048,235.999,249.287,272.789,275.179,304.569,318.957,342.577,355.485,367.679,5.4
9,Nursing Home Care ($),Region,8,Far West,,127.818,135.79,139.739,145.469,157.061,162.167,168.593,182.697,180.596,198.011,199.518,210.797,220.726,229.054,242.124,256.982,276.955,295.303,312.077,5.1
9,Nursing Home Care ($),State,8,Far West,Alaska,69.297,78.134,76.677,75.159,77.828,79.029,82.001,93.378,101.723,114.063,133.898,146.265,150.91,154.009,154.687,152.899,157.534,165.334,172.358,5.2
9,Nursing Home Care ($),State,8,Far West,California,118.057,125.502,128.806,135.816,145.52,152.136,159.286,176.139,173.398,194.308,191.143,203.3,213.428,219.807,230.923,248.93,267.963,287.651,307.959,5.5
9,Nursing Home Care ($),State,8,Far West,Hawaii,130.834,130.874,130.49,128.891,133.705,144.189,151.658,158.966,154.811,167.539,184.501,211.065,222.596,241.485,268.714,285.981,317.176,349.197,375.074,6
9,Nursing Home Care ($),State,8,Far West,Nevada,88.559,96.133,93.077,87.754,80.659,86.772,84.645,88.526,104.462,116.396,125.652,130.911,138.909,150.291,160.049,162.596,173.963,182.084,185.84,4.2
9,Nursing Home Care ($),State,8,Far West,Oregon,160.991,162.751,164.561,167.666,176.245,187.94,197.399,213.433,217.92,227.585,232.063,238.705,240.426,270.487,292.797,305.309,335.201,348.501,361.635,4.6
9,Nursing Home Care ($),State,8,Far West,Washington,183.753,199.975,211.814,216.775,248.538,240.336,244.167,247.178,239.17,245.173,264.719,273.108,288.35,293.423,312.39,316.688,339.193,355.36,358.757,3.8
10,"Other Health, Residential, and Personal Care ($)",United States,0,United States,,110.034,117.498,131.273,144.698,157.937,172.98,185.376,203.897,214.45,229.307,247.974,269.9,289.28,309.659,326.292,342.006,359.273,372.32,399.87,7.4
10,"Other Health, Residential, and Personal Care ($)",Region,1,New England,,185.191,198.408,217.961,248.691,286.263,294.573,295.297,343.509,362.949,384.824,404.777,454.012,470.94,513.667,537.538,558.422,600.939,634.624,704.837,7.7
10,"Other Health, Residential, and Personal Care ($)",State,1,New England,Connecticut,204.831,218.84,234.15,259.867,290.223,276.536,298.968,333.78,371.774,390.169,386.389,432.375,398.511,488.929,469.171,520.661,519.688,609.181,764.584,7.6
10,"Other Health, Residential, and Personal Care ($)",State,1,New England,Maine,171.568,176.862,208.117,204.587,237.334,300.861,323.366,430.193,500.033,533.054,605.699,739.132,799.629,912.52,951.949,962.638,969.872,1035.475,1084.062,10.8
10,"Other Health, Residential, and Personal Care ($)",State,1,New England,Massachusetts,190.658,196.835,211.625,264.82,312.373,314.377,293.845,336.992,339.366,359.384,375.073,413.656,446.852,446.885,498.252,531.753,603.157,614.944,668.706,7.2
10,"Other Health, Residential, and Personal Care ($)",State,1,New England,New Hampshire,107.433,115.242,133.381,153.611,166.327,193.863,199.067,239.317,222.089,244.524,245.03,263.472,265.575,301.852,323.981,340.144,362.008,392.745,415.419,7.8
10,"Other Health, Residential, and Personal Care ($)",State,1,New England,Rhode Island,206.65,275.906,324.623,294.885,334.002,355.421,378.996,449.62,485.273,498.297,561.801,615.14,648.566,709.921,744.934,781.386,847.268,827.578,825.384,8
10,"Other Health, Residential, and Personal Care ($)",State,1,New England,Vermont,156.515,169.096,190.813,216.392,248.243,271.218,278.812,311.357,346.909,399.829,453.968,512.709,554.351,607.713,544.481,271.327,338.356,320.322,357.823,4.7
10,"Other Health, Residential, and Personal Care ($)",Region,2,Mideast,,155.7,170.231,196.129,216.833,236.125,267.386,292.485,322.616,347.412,365.393,391.33,423.044,470.662,488.564,517.971,558.477,576.637,594.341,648.363,8.2
10,"Other Health, Residential, and Personal Care ($)",State,2,Mideast,Delaware,126.354,150.851,165.706,186.231,206.695,236.853,246.677,275.034,282.897,301.141,307.484,316.826,363.466,388.686,398.231,415.523,432.067,446.305,472.722,7.6
10,"Other Health, Residential, and Personal Care ($)",State,2,Mideast,District of Columbia,290.575,333.826,379.347,389.298,399.222,429.63,458.287,514.973,551.338,601.109,585.404,596.509,585.575,647.823,697.137,561.396,558.977,561.251,673.227,4.8
10,"Other Health, Residential, and Personal Care ($)",State,2,Mideast,Maryland,80.599,90.215,94.779,107.972,123.188,157.274,152.213,162.984,165.987,182.413,188.552,196.214,241.381,250.045,266.231,316.133,324.061,332.834,374.176,8.9
10,"Other Health, Residential, and Personal Care ($)",State,2,Mideast,New Jersey,114.799,111.469,121.864,143.747,152.436,166.767,186.417,192.213,202.937,212.101,233.601,257.975,277.433,297.655,329.118,394.399,378.517,401.164,421.543,7.5
10,"Other Health, Residential, and Personal Care ($)",State,2,Mideast,New York,199.562,221.075,267.756,294.004,320.536,359.217,397.412,440.393,477.816,492.562,527.026,573.549,643.76,663.098,690.996,740.521,786.222,800.098,882.867,8.6
10,"Other Health, Residential, and Personal Care ($)",State,2,Mideast,Pennsylvania,141.456,157.368,170.593,186.287,204.336,235.116,257.965,292.408,317.436,346.184,374.494,402.33,439.083,455.209,492.489,507.926,512.461,538.183,576.458,8.1
10,"Other Health, Residential, and Personal Care ($)",Region,3,Great Lakes,,109.168,118.141,125.487,133.452,145.605,161.221,173.309,189.612,188.055,208.122,230.913,251.606,269.721,289.818,310.493,308.492,315.531,323.754,341.473,6.5
10,"Other Health, Residential, and Personal Care ($)",State,3,Great Lakes,Illinois,105.617,122.077,131.371,138.964,155.235,175.962,185.638,207.245,208.626,223.924,243.556,275.798,279.439,301.156,335.537,330.1,343.599,342.946,347.663,6.8
10,"Other Health, Residential, and Personal Care ($)",State,3,Great Lakes,Indiana,108.126,119.679,125.312,132,131.623,138.421,143.334,161.962,162.522,181.154,200.477,230.358,264.488,294.414,287.775,305.674,304.374,327.937,354.807,6.8
10,"Other Health, Residential, and Personal Care ($)",State,3,Great Lakes,Michigan,106.183,98.203,106.41,116.316,129.169,145.927,188.848,175.67,151.541,159.621,172.392,173.85,181.8,183.615,207.912,210.817,210.485,214.838,221.648,4.2
10,"Other Health, Residential, and Personal Care ($)",State,3,Great Lakes,Ohio,105.957,119.84,125.48,135.538,150.756,162.032,155.397,187.724,197.196,226.742,259.45,287.163,326.659,349.615,366.025,359.27,367.979,384.605,424.36,8
10,"Other Health, Residential, and Personal Care ($)",State,3,Great Lakes,Wisconsin,131.351,141.125,147.827,149.803,158.629,179.652,188.091,210.025,217.658,252.591,284.28,288.584,295.917,328.677,350.673,334.403,344.788,344.117,354.158,5.7
10,"Other Health, Residential, and Personal Care ($)",Region,4,Plains,,124.653,125.389,144.287,170.822,185.868,202.761,208.605,240.279,252.41,275.249,304.264,337.548,364.307,389.232,396.312,408.642,426.836,443.97,472.774,7.7
10,"Other Health, Residential, and Personal Care ($)",State,4,Plains,Iowa,120.485,123.095,138.634,157.716,176.1,197.293,207.297,236.457,245.143,262.428,278.171,298.482,323.869,348.234,371.764,404.737,414.902,432.711,468.852,7.8
10,"Other Health, Residential, and Personal Care ($)",State,4,Plains,Kansas,99.59,96.731,108.09,123.109,137.755,167.566,207.247,243.087,264.665,287.656,309.472,331.064,318.749,356.351,376.769,390.697,385.703,375.992,401.601,8.1
10,"Other Health, Residential, and Personal Care ($)",State,4,Plains,Minnesota,190.076,178.649,207.28,259.578,279.152,286.322,267.757,312.546,327.239,357.995,417.359,476.71,561.424,584.663,568.474,582.058,628.455,656.273,683.554,7.4
10,"Other Health, Residential, and Personal Care ($)",State,4,Plains,Missouri,87.75,97.814,118.428,140.752,153.44,170.061,174.269,194.641,203.16,219.515,238.34,262.453,264.18,280.886,288.681,289.6,299.608,315.446,335.525,7.7
10,"Other Health, Residential, and Personal Care ($)",State,4,Plains,Nebraska,84.516,85.038,94.335,99.505,105.48,122.872,147.893,167.649,184.034,209.265,233.146,261.939,270.976,288.001,301.741,313.046,321.067,337.43,372.436,8.6
10,"Other Health, Residential, and Personal Care ($)",State,4,Plains,North Dakota,180.291,184.746,192.533,206.067,220.217,243.006,242.631,308.825,300.292,346.613,347.805,381.405,417.026,494.133,512.27,529.959,551.265,605.795,690.732,7.7
10,"Other Health, Residential, and Personal Care ($)",State,4,Plains,South Dakota,129.284,140.281,155.59,178.443,190.987,201.569,200.654,222.265,230.214,242.967,258.608,288.825,295.845,325.624,349.299,353.552,379.228,399.51,427.628,6.9
10,"Other Health, Residential, and Personal Care ($)",Region,5,Southeast,,84.809,92.919,106.022,118.841,131.678,141.648,151.533,162.535,170.26,186.099,202.422,215.624,225.101,244.833,256.823,270.888,295.838,310.787,332.191,7.9
10,"Other Health, Residential, and Personal Care ($)",State,5,Southeast,Alabama,86.327,92.965,98.892,104.519,115.832,124.079,175.188,142.254,145.626,168.724,177.462,195.113,217.435,231.014,245.151,254.369,281.742,300.337,308.299,7.3
10,"Other Health, Residential, and Personal Care ($)",State,5,Southeast,Arkansas,88.27,98.766,107.653,124.243,140.271,154.925,158.824,172.948,192.375,203.612,205.582,206.009,204.5,254.888,284.739,298.068,312.063,328.458,401.207,8.8
10,"Other Health, Residential, and Personal Care ($)",State,5,Southeast,Florida,78.098,85.728,100.865,117.235,127.373,133.573,135.112,143.755,152.276,169.799,193.036,202.315,213.473,212.892,218.89,231.834,245.989,248.855,257.62,6.9
10,"Other Health, Residential, and Personal Care ($)",State,5,Southeast,Georgia,80.342,87.629,98.884,113.043,121.906,131.096,139.96,144.319,151.324,159.865,171.419,192.457,192.992,235.032,215.759,208.797,266.569,230.983,243.135,6.3
10,"Other Health, Residential, and Personal Care ($)",State,5,Southeast,Kentucky,68.935,71.461,80.963,84.41,88.658,100.716,118.071,142.042,152.79,175.398,192.625,204.958,216.087,243.832,259.679,284.151,310.153,320.332,366.199,9.7
10,"Other Health, Residential, and Personal Care ($)",State,5,Southeast,Louisiana,145.066,166.441,191.696,198.172,194.787,204.666,205.36,223.915,232.342,242.836,248.494,261.941,286.219,320.706,338.91,369.561,393.521,425.621,434.385,6.3
10,"Other Health, Residential, and Personal Care ($)",State,5,Southeast,Mississippi,63.004,74.846,86.621,91.761,102.842,118.542,137.213,144.816,163.01,188.462,222.21,247.457,250.862,293.912,293.715,310.537,318.318,343.076,364.402,10.2
10,"Other Health, Residential, and Personal Care ($)",State,5,Southeast,North Carolina,90.302,96.291,112.625,124.603,141.26,159.645,172.008,192.106,196.48,210.38,222.441,236.661,245.836,265.307,290.759,346.52,368.038,415.818,436.551,9.1
10,"Other Health, Residential, and Personal Care ($)",State,5,Southeast,South Carolina,105.405,118.035,132.599,143.188,157.135,170.892,182.625,208.24,223.301,233.593,266.642,266.952,262.17,284.344,282.633,278.008,274.518,301.049,300.342,6
10,"Other Health, Residential, and Personal Care ($)",State,5,Southeast,Tennessee,68.84,74.288,78.462,96.365,140.833,142.618,144.413,163.506,161.957,178.762,202.226,215.052,223.206,244.273,288.189,278.707,324.715,320.013,349.023,9.4
10,"Other Health, Residential, and Personal Care ($)",State,5,Southeast,Virginia,71.206,74.778,82.261,90.958,97.231,106.115,114.059,124.723,132.041,149.864,153.697,167.579,170.383,183.529,204.702,223.175,246.249,308.994,354.644,9.3
10,"Other Health, Residential, and Personal Care ($)",State,5,Southeast,West Virginia,95.19,108.824,148.579,196.93,222.239,238.42,244.111,272.891,277.98,298.421,325.736,355.631,415.734,421.661,443.595,443.132,461.052,473.602,526.059,10
10,"Other Health, Residential, and Personal Care ($)",Region,6,Southwest,,90.893,93.779,106.066,114.375,123.538,137.645,151.456,161.737,170.655,179.446,187.362,206.518,217.43,225.782,239.216,250.703,257.724,270.689,280.58,6.5
10,"Other Health, Residential, and Personal Care ($)",State,6,Southwest,Arizona,86.918,89.79,94.114,98.909,103.778,108.956,115.169,124.333,131.571,121.642,125.387,137.969,155.552,164.508,175.198,193.631,194.532,203.084,210.242,5
10,"Other Health, Residential, and Personal Care ($)",State,6,Southwest,New Mexico,96.909,99.237,109.412,123.844,147.409,170.808,171.92,176.982,184.446,208.423,227.058,261.103,285.543,340.453,378.126,405.649,403.826,431.214,431.661,8.7
10,"Other Health, Residential, and Personal Care ($)",State,6,Southwest,Oklahoma,94.455,104.168,116.685,125.229,138.579,150.579,163.638,187.936,202.45,213.175,241.13,262.864,249.639,266.025,283.291,309.782,330.825,357.168,377.766,8
10,"Other Health, Residential, and Personal Care ($)",State,6,Southwest,Texas,90.57,92.284,106.539,115.134,123.367,139.211,156.242,165.016,173.677,185.624,190.638,210.043,222.244,225.549,237.499,243.923,251.463,262.705,272.583,6.3
10,"Other Health, Residential, and Personal Care ($)",Region,7,Rocky Mountains,,106.107,105.895,115.897,121.039,128.409,141.044,145.378,164.086,172.758,190.934,210.073,224.216,258.033,274.039,282.03,288.338,298.918,310.831,332.599,6.6
10,"Other Health, Residential, and Personal Care ($)",State,7,Rocky Mountains,Colorado,117.107,119.608,124.713,135.163,144.172,153.815,158.613,178.126,181.306,193.079,202.231,217.553,272.746,289.648,289.933,284.335,295.045,308.159,330.839,5.9
10,"Other Health, Residential, and Personal Care ($)",State,7,Rocky Mountains,Idaho,83.91,83.904,91.588,94.03,100,114.639,124.682,147.954,160.791,192.488,221.393,234.135,239.772,266.198,285.201,293.698,316.534,320.062,342.889,8.1
10,"Other Health, Residential, and Personal Care ($)",State,7,Rocky Mountains,Montana,105.734,117.079,127.957,136.505,136.221,154.608,146.288,161.972,177.773,217.632,255.598,239.205,271.996,295.883,321.232,332.081,347.157,382.572,414.391,7.9
10,"Other Health, Residential, and Personal Care ($)",State,7,Rocky Mountains,Utah,108.562,93.065,109.406,100.167,107.633,118.901,119.694,136.711,151.146,165.678,190.822,209.975,220.852,226.38,234.184,255.617,258.766,265.176,283.228,5.5
10,"Other Health, Residential, and Personal Care ($)",State,7,Rocky Mountains,Wyoming,66.446,84.358,110.036,133.375,145.163,172.746,198.246,212.15,218.034,233.978,256.074,297.28,325.473,343.954,364.266,394.196,400.373,412.316,425.461,10.9
10,"Other Health, Residential, and Personal Care ($)",Region,8,Far West,,81.533,85.407,92.526,99.686,104.974,113.974,126.07,138.783,150.694,155.453,170.597,189.43,199.575,226.659,242.708,261.351,279.513,285.119,309.605,7.7
10,"Other Health, Residential, and Personal Care ($)",State,8,Far West,Alaska,127.763,134.763,144.228,148.513,164.455,185.113,214.702,243.02,273.3,319.067,389.117,444.075,510.815,505.131,571.949,573.36,613.303,647.097,665.862,9.6
10,"Other Health, Residential, and Personal Care ($)",State,8,Far West,California,71.819,74.277,79.932,88.597,92.509,102.005,114.388,123.982,133.053,134.078,148.176,168.423,178.892,211.369,225.378,248.857,268.42,270.975,291.686,8.1
10,"Other Health, Residential, and Personal Care ($)",State,8,Far West,Hawaii,69.798,69.996,80.032,96.822,116.834,86.336,101.233,116.536,131.226,149.084,155.151,179.107,206.379,226.108,240.583,226.68,293.783,296.056,254.374,7.4
10,"Other Health, Residential, and Personal Care ($)",State,8,Far West,Nevada,61.937,68.678,72.484,71.623,82.463,87.541,87.73,96.522,101.012,114.311,124.662,139.685,136.987,140.385,149.089,153.786,148.901,143.961,159.692,5.4
10,"Other Health, Residential, and Personal Care ($)",State,8,Far West,Oregon,145.081,157.88,179.868,193.646,205.543,214.441,218.796,248.913,279.943,291.432,328.178,348.122,361.473,381.231,399.444,413.994,431.496,446.986,535.84,7.5
10,"Other Health, Residential, and Personal Care ($)",State,8,Far West,Washington,105.858,112.404,118.766,113.062,115.979,130.317,146.6,166.475,184.131,197.436,204.479,211.113,213.307,228.111,252.51,259.677,267.807,286.866,311.904,6.2
